"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"MLB","Classic",5246641626,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night)",195251524,"2026-09-08 21:40:00",25,88.55,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Showdown Captain Mode",5246652514,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (CIN @ LAD)",195251849,"2026-09-08 22:10:00",12,60.35,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5246645331,"FINAL STRETCH: MLB Showdown Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (CIN @ LAD)",195251853,"2026-09-08 22:10:00",23,38.9,"$0.00","$0.00",23,"$1.00","$20.00",1
"MLB","Showdown Captain Mode",5246638311,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (CIN @ LAD)",195251852,"2026-09-08 22:10:00",3,85,"$0.00","$0.00",56,"$0.10","$5.00",1
"MLB","Classic",5246342885,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",195380049,"2026-09-08 18:35:00",12,83.15,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5246338719,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",195381884,"2026-09-08 18:35:00",20,63.95,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5244045725,"MLB Showdown SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (WSH @ LAD) (2/3)",195108644,"2026-09-06 22:10:00",31,61.5,"$0.00","$0.00",101,"$0.10","$10.00",2
"MLB","Showdown Captain Mode",5244045737,"MLB Showdown SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (WSH @ LAD) (3/3)",195108644,"2026-09-06 22:10:00",68,46.23,"$0.00","$0.00",101,"$0.10","$10.00",2
"MLB","Showdown Captain Mode",5244036693,"MLB Showdown SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (WSH @ LAD) (1/3)",195108644,"2026-09-06 22:10:00",90,36.23,"$0.00","$0.00",101,"$0.10","$10.00",2
"MLB","Showdown Captain Mode",5242753125,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ATH @ SEA)",195060049,"2026-09-05 21:40:00",18,34.3,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5242751105,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ATH @ SEA)",195060052,"2026-09-05 21:40:00",30,39.5,"$0.00","$0.00",36,"$0.10","$5.00",1
"MLB","Classic",5242734196,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",195060024,"2026-09-05 21:10:00",4,115.55,"$0.00","$0.00",55,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5242645045,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ COL)",195059996,"2026-09-05 20:10:00",26,50.23,"$0.00","$0.00",28,"$0.10","$5.00",1
"MLB","Classic",5241329793,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194991076,"2026-09-04 21:40:00",27,82.05,"$0.00","$0.00",45,"$0.10","$5.00",1
"MLB","Classic",5241331663,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194991077,"2026-09-04 21:40:00",27,85.8,"$0.00","$0.00",47,"$0.10","$5.00",1
"MLB","Classic",5241331669,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194991078,"2026-09-04 21:40:00",44,61.7,"$0.00","$0.00",49,"$0.10","$5.00",1
"MLB","Classic",5241340012,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194991079,"2026-09-04 21:40:00",47,57.25,"$0.00","$0.00",49,"$0.10","$5.00",1
"MLB","Classic",5241340020,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194991080,"2026-09-04 21:40:00",52,61.7,"$0.00","$0.00",57,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5241333393,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (WSH @ LAD)",194991439,"2026-09-04 22:10:00",12,68.95,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5241333403,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (WSH @ LAD)",194991440,"2026-09-04 22:10:00",18,51.5,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5241340668,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (WSH @ LAD)",194991442,"2026-09-04 22:10:00",12,71.3,"$0.00","$0.00",41,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5241064102,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (BOS @ BAL)",194991355,"2026-09-04 19:05:00",9,58.15,"$0.00","$0.00",18,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5241058369,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (BOS @ BAL)",194991356,"2026-09-04 19:05:00",9,59.05,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5241058399,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (BOS @ BAL)",194991357,"2026-09-04 19:05:00",15,34.15,"$0.00","$0.00",19,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5241057583,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (BOS @ BAL)",194991358,"2026-09-04 19:05:00",28,31.55,"$0.00","$0.00",33,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5240216107,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194932981,"2026-09-03 22:10:00",1,71.23,"$1.67","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5240208012,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194932984,"2026-09-03 22:10:00",20,59,"$0.00","$0.00",55,"$0.10","$5.00",1
"MLB","Classic",5240207115,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194932956,"2026-09-03 21:40:00",16,118,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5240215435,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",195006816,"2026-09-03 21:40:00",7,118,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5240075307,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (3/3)",194996092,"2026-09-03 19:15:00",20,117.05,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5240075287,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (1/3)",194996092,"2026-09-03 19:15:00",73,86.75,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5240075300,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (2/3)",194996092,"2026-09-03 19:15:00",113,53.45,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5240075864,"FINAL STRETCH: MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",194932610,"2026-09-03 19:15:00",3,138.25,"$0.00","$0.00",89,"$0.25","$20.00",1
"MLB","Classic",5240069878,"FINAL STRETCH: MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",194932610,"2026-09-03 19:15:00",30,104.75,"$0.00","$0.00",89,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5240153928,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (TB @ TEX)",194932914,"2026-09-03 20:05:00",13,14.58,"$0.00","$0.00",14,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5240153907,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (TB @ TEX)",194932917,"2026-09-03 20:05:00",25,16,"$0.00","$0.00",26,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5240077400,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ CHC)",194932887,"2026-09-03 19:15:00",10,72.23,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5240077060,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ CHC)",194932890,"2026-09-03 19:15:00",27,32,"$0.00","$0.00",36,"$0.10","$5.00",1
"MLB","Classic",5239663614,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Early)",194932002,"2026-09-03 12:35:00",45,42.05,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5239658190,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Early)",194973224,"2026-09-03 12:35:00",10,65.3,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5239658431,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Early) (1/3)",194932001,"2026-09-03 12:35:00",55,70.05,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5239663750,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Early) (3/3)",194932001,"2026-09-03 12:35:00",80,59.1,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5239663740,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Early) (2/3)",194932001,"2026-09-03 12:35:00",110,42.05,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Showdown Captain Mode",5239668197,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SF @ PIT)",194932860,"2026-09-03 12:35:00",5,39.5,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5239668431,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SF @ PIT)",194932863,"2026-09-03 12:35:00",31,23,"$0.00","$0.00",36,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5239164551,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194877260,"2026-09-02 22:10:00",3,103.33,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5239173355,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194877263,"2026-09-02 22:10:00",23,91.5,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5239164467,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194877236,"2026-09-02 21:38:00",58,50.6,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5239172867,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",194943244,"2026-09-02 21:38:00",13,117.35,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Classic",5239039695,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",194934587,"2026-09-02 18:40:00",5,96.5,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Classic",5238807942,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Afternoon)",194922756,"2026-09-02 15:10:00",5,79.1,"$0.00","$0.00",18,"$0.25","$5.00",1
"MLB","Classic",5238811601,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Afternoon)",194877128,"2026-09-02 15:10:00",29,74.1,"$0.00","$0.00",44,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5238813458,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (PHI @ ARI)",194877152,"2026-09-02 15:40:00",8,40.05,"$0.00","$0.00",21,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5238813494,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (PHI @ ARI)",194877153,"2026-09-02 15:40:00",8,50.55,"$0.00","$0.00",21,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5238823906,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (PHI @ ARI)",194877154,"2026-09-02 15:40:00",4,52.05,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5238812610,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (PHI @ ARI)",194877155,"2026-09-02 15:40:00",11,42.83,"$0.00","$0.00",40,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5238243723,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194810723,"2026-09-01 22:10:00",7,95.5,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5238237882,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194888740,"2026-09-01 22:10:00",16,26.75,"$0.00","$0.00",19,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5238237913,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (STL @ LAD)",194889142,"2026-09-01 22:10:00",12,49,"$0.00","$0.00",19,"$0.25","$5.00",1
"MLB","Classic",5238023527,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (3/3)",194870687,"2026-09-01 19:40:00",12,115,"$0.00","$0.00",98,"$0.25","$25.00",5
"MLB","Classic",5238023526,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (2/3)",194870687,"2026-09-01 19:40:00",37,92.5,"$0.00","$0.00",98,"$0.25","$25.00",5
"MLB","Classic",5238015509,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (1/3)",194870687,"2026-09-01 19:40:00",61,81.4,"$0.00","$0.00",98,"$0.25","$25.00",5
"MLB","Classic",5238013848,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x]",194809944,"2026-09-01 19:40:00",3,131.35,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5238024088,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",194810014,"2026-09-01 19:40:00",86,62.05,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Classic",5238016052,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",194810014,"2026-09-01 19:40:00",92,52.15,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Classic",5238013146,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",194810013,"2026-09-01 19:40:00",31,100.85,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Classic",5238020955,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",194810013,"2026-09-01 19:40:00",81,73,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5237975097,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ CHC)",194810654,"2026-09-01 19:40:00",21,34.8,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5237982203,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ CHC)",194810655,"2026-09-01 19:40:00",21,37,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5237982161,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ CHC)",194810656,"2026-09-01 19:40:00",22,32.8,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5237974840,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ CHC)",194810657,"2026-09-01 19:40:00",43,39,"$0.00","$0.00",54,"$0.10","$5.00",1
"MLB","Classic",5237962521,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",194870491,"2026-09-01 18:40:00",2,132.25,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5237955503,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",194810630,"2026-09-01 18:40:00",50,69.3,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Best Ball",5184979008,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",192092034,"2026-07-16 18:10:00",3,2944.75,"$25.25","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5179132617,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",191858636,"2026-07-16 18:10:00",8,2655.55,"$0.00","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5185105701,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",192104998,"2026-07-16 18:10:00",7,2744.55,"$0.00","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5179446371,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",191875591,"2026-07-16 18:10:00",1,2948.2,"$25.25","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5183966156,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",192037019,"2026-07-16 18:10:00",1,3147.4,"$25.25","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5184377497,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",192075997,"2026-07-16 18:10:00",4,2926.6,"$25.25","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5183741835,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",192033958,"2026-07-16 18:10:00",1,2884.05,"$25.25","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5179954101,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",191894993,"2026-07-16 18:10:00",9,2653.25,"$0.00","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5183359185,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",192033918,"2026-07-16 18:10:00",6,2613,"$0.00","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5178394991,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",191829877,"2026-07-16 18:10:00",10,2539.9,"$0.00","$0.00",12,"$5.00","$50.50",0
"MLB","Best Ball",5179395573,"MLB Best Ball $30K Knuckleball [$5K to 1st] (Midseason Tournament)",191871229,"2026-07-16 18:10:00",5,2714.95,"$0.00","$0.00",12,"$5.00","$50.50",0
"MLB","Showdown Captain Mode",5236090125,"MLB Showdown SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (CIN @ CHC)",194681989,"2026-08-30 19:45:00",32,61,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5235967620,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Afternoon)",194681892,"2026-08-30 16:05:00",33,70.85,"$0.00","$0.00",37,"$0.25","$10.00",2
"MLB","Classic",5234625945,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x]",194616783,"2026-08-29 13:05:00",43,60.65,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5234625421,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",194616829,"2026-08-29 13:05:00",36,86.8,"$0.00","$0.00",74,"$0.25","$20.00",1
"MLB","Classic",5234625433,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",194616829,"2026-08-29 13:05:00",53,75.55,"$0.00","$0.00",74,"$0.25","$20.00",1
"MLB","Classic",5234630556,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (3/3)",194616796,"2026-08-29 13:05:00",6,137,"$0.00","$0.00",118,"$0.25","$25.00",5
"MLB","Classic",5234625722,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (1/3)",194616796,"2026-08-29 13:05:00",51,94.6,"$0.00","$0.00",118,"$0.25","$25.00",5
"MLB","Classic",5234625777,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (2/3)",194616796,"2026-08-29 13:05:00",76,81.8,"$0.00","$0.00",118,"$0.25","$25.00",5
"MLB","Showdown Captain Mode",5233849423,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ARI @ SF)",194551991,"2026-08-28 22:15:00",22,47,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5233845491,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ARI @ SF)",194551995,"2026-08-28 22:15:00",42,36.68,"$0.00","$0.00",48,"$0.10","$5.00",1
"MLB","Classic",5233844627,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night) (3/3)",194551651,"2026-08-28 21:38:00",27,89.65,"$0.00","$0.00",82,"$0.10","$10.00",2
"MLB","Classic",5233838008,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night) (1/3)",194551651,"2026-08-28 21:38:00",56,72.45,"$0.00","$0.00",82,"$0.10","$10.00",2
"MLB","Classic",5233844586,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night) (2/3)",194551651,"2026-08-28 21:38:00",60,69.9,"$0.00","$0.00",82,"$0.10","$10.00",2
"MLB","Classic",5233838552,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night)",194551652,"2026-08-28 21:38:00",2,127.75,"$0.00","$5.00",30,"$0.25","$10.00",2
"GOLF","Showdown",5233181678,"PGA TOUR Showdown Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Late Round 2 TOUR) (2/2)",194578197,"2026-08-28 12:18:00",27,238.65,"$0.00","$0.00",63,"$0.25","$20.00",1
"GOLF","Showdown",5233171913,"PGA TOUR Showdown Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Late Round 2 TOUR) (1/2)",194578197,"2026-08-28 12:18:00",60,193.1,"$0.00","$0.00",63,"$0.25","$20.00",1
"GOLF","Showdown",5233127591,"PGA TOUR Showdown Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Round 2 TOUR) (1/2)",194540899,"2026-08-28 11:00:00",66,232.55,"$0.00","$0.00",95,"$0.25","$20.00",1
"GOLF","Showdown",5233127595,"PGA TOUR Showdown Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Round 2 TOUR) (2/2)",194540899,"2026-08-28 11:00:00",77,224.95,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5232587541,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ARI @ SF)",194485738,"2026-08-27 21:45:00",14,42,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5232595489,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ARI @ SF)",194485739,"2026-08-27 21:45:00",1,83.15,"$0.00","$5.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5232595500,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ARI @ SF)",194485740,"2026-08-27 21:45:00",9,59.5,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5232595507,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (ARI @ SF)",194485741,"2026-08-27 21:45:00",8,73.15,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5232476971,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (3/3)",194554311,"2026-08-27 19:07:00",16,153.85,"$0.00","$0.00",108,"$0.25","$25.00",5
"MLB","Classic",5232476947,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (1/3)",194554311,"2026-08-27 19:07:00",20,149.15,"$0.00","$0.00",108,"$0.25","$25.00",5
"MLB","Classic",5232476961,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (2/3)",194554311,"2026-08-27 19:07:00",93,76.8,"$0.00","$0.00",108,"$0.25","$25.00",5
"MLB","Classic",5232476578,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",194487179,"2026-08-27 19:07:00",1,215.3,"$0.00","$20.00",95,"$0.25","$20.00",1
"MLB","Classic",5232485178,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",194487179,"2026-08-27 19:07:00",37,126.75,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5232477958,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (HOU @ NYY)",194485715,"2026-08-27 19:15:00",23,29,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5232486557,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (HOU @ NYY)",194485716,"2026-08-27 19:15:00",3,56.38,"$0.00","$0.00",23,"$0.25","$5.00",1
