Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5177626202,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433708,43433712,43433872,43433847,43433891,43433851,43433769,43433734,43433884,43434109,,1. Column A lists all of your contest entries for this draftgroup
5177627200,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433711,43433712,43434065,43433742,43433891,43433860,43433755,43434109,43433833,43433836,,2. Your current lineup is listed next to each entry (blank for reservations)
5177627201,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433711,43433709,43434065,43433790,43433779,43433851,43433755,43433997,43433852,43433884,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5177627202,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433708,43433711,43433872,43433847,43433779,43433860,43433755,43433852,43433813,43434109,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5177627203,MLB Satellite to $15 Relay Throw,191756135,$0.10,43433708,43433712,43434065,43433847,43433936,43433759,43433755,43433905,43433884,43433833,,5. For faster processing only include entries you are changing in the file you upload
5177619691,MLB Satellite to NFL Best Ball $25 Millionaire,191756143,$0.10,43433708,43433712,43433872,43433847,43433891,43433851,43433769,43433734,43433884,43434109,,
5177619692,MLB Satellite to NFL Best Ball $25 Millionaire,191756143,$0.10,43433708,43433709,43433858,43433847,43433779,43433860,43433870,43433833,43433836,43433824,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Grant Holman (43434688),Grant Holman,43434688,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,0
,,,,,,,,,,,,,,,RP,Luke Weaver (43434696),Luke Weaver,43434696,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,3.96
,,,,,,,,,,,,,,,RP,Tanner Banks (43434739),Tanner Banks,43434739,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,2.17
,,,,,,,,,,,,,,,RP,Orion Kerkering (43434754),Orion Kerkering,43434754,P,4000,PHI@NYM 06/28/2026 01:40PM ET,PHI,3.70
,,,,,,,,,,,,,,,RP,Huascar Brazoban (43434766),Huascar Brazoban,43434766,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,4.09
,,,,,,,,,,,,,,,RP,Cionel Perez (43434774),Cionel Perez,43434774,P,4000,PHI@NYM 06/28/2026 01:40PM ET,NYM,2.61
,,,,,,,,,,,,,,,1B,Luis Garcia Jr. (43433821),Luis Garcia Jr.,43433821,1B,3900,WSH@BAL 06/28/2026 01:35PM ET,WSH,7.12
,,,,,,,,,,,,,,,C,Adley Rutschman (43434065),Adley Rutschman,43434065,C,3900,WSH@BAL 06/28/2026 01:35PM ET,BAL,7.85
,,,,,,,,,,,,,,,3B,Jordan Westburg (43434066),Jordan Westburg,43434066,3B,3900,WSH@BAL 06/28/2026 01:35PM ET,BAL,0
,,,,,,,,,,,,,,,OF,Luke Raley (43433818),Luke Raley,43433818,OF,3900,SEA@CLE 06/28/2026 01:40PM ET,SEA,5.81
,,,,,,,,,,,,,,,OF,Jake McCarthy (43433817),Jake McCarthy,43433817,OF,3900,COL@MIN 06/28/2026 02:10PM ET,COL,7.71
,,,,,,,,,,,,,,,SS,Ezequiel Tovar (43433822),Ezequiel Tovar,43433822,SS,3900,COL@MIN 06/28/2026 02:10PM ET,COL,5.27
,,,,,,,,,,,,,,,3B,Alex Bregman (43433820),Alex Bregman,43433820,3B,3900,CHC@MIL 06/28/2026 02:10PM ET,CHC,6.58
,,,,,,,,,,,,,,,2B,Bryson Stott (43433816),Bryson Stott,43433816,2B,3900,PHI@NYM 06/28/2026 01:40PM ET,PHI,7.16
,,,,,,,,,,,,,,,OF,Carson Benge (43433819),Carson Benge,43433819,OF,3900,PHI@NYM 06/28/2026 01:40PM ET,NYM,7.26
,,,,,,,,,,,,,,,C,J.T. Realmuto (43433823),J.T. Realmuto,43433823,C,3900,PHI@NYM 06/28/2026 01:40PM ET,PHI,5.60
,,,,,,,,,,,,,,,3B/OF,Addison Barger (43434067),Addison Barger,43434067,3B/OF,3800,TEX@TOR 06/28/2026 01:37PM ET,TOR,2.56
,,,,,,,,,,,,,,,C,Keibert Ruiz (43433830),Keibert Ruiz,43433830,C,3800,WSH@BAL 06/28/2026 01:35PM ET,WSH,6.43
,,,,,,,,,,,,,,,2B,Jose Altuve (43433831),Jose Altuve,43433831,2B,3800,HOU@DET 06/28/2026 01:40PM ET,HOU,6.77
,,,,,,,,,,,,,,,OF,Chandler Simpson (43433826),Chandler Simpson,43433826,OF,3800,ARI@TB 06/28/2026 01:40PM ET,TB,6.29
,,,,,,,,,,,,,,,OF,Dominic Canzone (43433829),Dominic Canzone,43433829,OF,3800,SEA@CLE 06/28/2026 01:40PM ET,SEA,6.11
,,,,,,,,,,,,,,,SS,Colt Emerson (43433832),Colt Emerson,43433832,SS,3800,SEA@CLE 06/28/2026 01:40PM ET,SEA,6.62
,,,,,,,,,,,,,,,OF,Trevor Larnach (43433824),Trevor Larnach,43433824,OF,3800,COL@MIN 06/28/2026 02:10PM ET,MIN,6.66
,,,,,,,,,,,,,,,OF,Tyler Freeman (43433825),Tyler Freeman,43433825,OF,3800,COL@MIN 06/28/2026 02:10PM ET,COL,6.56
,,,,,,,,,,,,,,,3B,Eugenio Suarez (43433828),Eugenio Suarez,43433828,3B,3800,CIN@PIT 06/28/2026 01:35PM ET,CIN,6.06
,,,,,,,,,,,,,,,1B,Andrew Vaughn (43433827),Andrew Vaughn,43433827,1B,3800,CHC@MIL 06/28/2026 02:10PM ET,MIL,6.57
,,,,,,,,,,,,,,,OF,George Springer (43433836),George Springer,43433836,OF,3700,TEX@TOR 06/28/2026 01:37PM ET,TOR,6.93
,,,,,,,,,,,,,,,SS,Ezequiel Duran (43433840),Ezequiel Duran,43433840,SS,3700,TEX@TOR 06/28/2026 01:37PM ET,TEX,6.78
,,,,,,,,,,,,,,,1B/3B,Isaac Paredes (43433834),Isaac Paredes,43433834,1B/3B,3700,HOU@DET 06/28/2026 01:40PM ET,HOU,7.03
,,,,,,,,,,,,,,,C,Braxton Fulford (43433839),Braxton Fulford,43433839,C,3700,COL@MIN 06/28/2026 02:10PM ET,COL,4.15
,,,,,,,,,,,,,,,OF,Lars Nootbaar (43433833),Lars Nootbaar,43433833,OF,3700,MIA@STL 06/28/2026 02:15PM ET,STL,7.84
,,,,,,,,,,,,,,,OF,Jakob Marsee (43433837),Jakob Marsee,43433837,OF,3700,MIA@STL 06/28/2026 02:15PM ET,MIA,6.75
,,,,,,,,,,,,,,,2B,Nico Hoerner (43433838),Nico Hoerner,43433838,2B,3700,CHC@MIL 06/28/2026 02:10PM ET,CHC,7.18
,,,,,,,,,,,,,,,OF,Dylan Crews (43433845),Dylan Crews,43433845,OF,3600,WSH@BAL 06/28/2026 01:35PM ET,WSH,6.91
,,,,,,,,,,,,,,,OF,Kerry Carpenter (43433842),Kerry Carpenter,43433842,OF,3600,HOU@DET 06/28/2026 01:40PM ET,DET,6.07
,,,,,,,,,,,,,,,OF,Jonny DeLuca (43433841),Jonny DeLuca,43433841,OF,3600,ARI@TB 06/28/2026 01:40PM ET,TB,6.17
,,,,,,,,,,,,,,,2B,Chase Meidroth (43433848),Chase Meidroth,43433848,2B,3600,KC@CWS 06/28/2026 02:10PM ET,CWS,6.73
,,,,,,,,,,,,,,,C,Salvador Perez (43433849),Salvador Perez,43433849,C,3600,KC@CWS 06/28/2026 02:10PM ET,KC,5.47
,,,,,,,,,,,,,,,1B,Royce Lewis (43433847),Royce Lewis,43433847,1B,3600,COL@MIN 06/28/2026 02:10PM ET,MIN,6.52
,,,,,,,,,,,,,,,OF,Jake Mangum (43433844),Jake Mangum,43433844,OF,3600,CIN@PIT 06/28/2026 01:35PM ET,PIT,5.65
,,,,,,,,,,,,,,,SS,Masyn Winn (43433846),Masyn Winn,43433846,SS,3600,MIA@STL 06/28/2026 02:15PM ET,STL,6.5
,,,,,,,,,,,,,,,3B,Alec Bohm (43433843),Alec Bohm,43433843,3B,3600,PHI@NYM 06/28/2026 01:40PM ET,PHI,5.83
,,,,,,,,,,,,,,,OF,Brandon Nimmo (43433852),Brandon Nimmo,43433852,OF,3500,TEX@TOR 06/28/2026 01:37PM ET,TEX,7
,,,,,,,,,,,,,,,1B,Jake Burger (43433859),Jake Burger,43433859,1B,3500,TEX@TOR 06/28/2026 01:37PM ET,TEX,7.45
,,,,,,,,,,,,,,,C,Samuel Basallo (43433858),Samuel Basallo,43433858,C,3500,WSH@BAL 06/28/2026 01:35PM ET,BAL,6.51
,,,,,,,,,,,,,,,2B,Richie Palacios (43433854),Richie Palacios,43433854,2B,3500,ARI@TB 06/28/2026 01:40PM ET,TB,5.44
,,,,,,,,,,,,,,,OF,Chase DeLauter (43434071),Chase DeLauter,43434071,OF,3500,SEA@CLE 06/28/2026 01:40PM ET,CLE,6.80
,,,,,,,,,,,,,,,2B,Michael Massey (43433855),Michael Massey,43433855,2B,3500,KC@CWS 06/28/2026 02:10PM ET,KC,5.51
,,,,,,,,,,,,,,,3B,Brooks Lee (43433851),Brooks Lee,43433851,3B,3500,COL@MIN 06/28/2026 02:10PM ET,MIN,7.34
,,,,,,,,,,,,,,,OF,Blake Dunn (43433856),Blake Dunn,43433856,OF,3500,CIN@PIT 06/28/2026 01:35PM ET,CIN,6.87
,,,,,,,,,,,,,,,OF,Nelson Velazquez (43433850),Nelson Velazquez,43433850,OF,3500,MIA@STL 06/28/2026 02:15PM ET,STL,5.33
,,,,,,,,,,,,,,,OF,Heriberto Hernandez (43433853),Heriberto Hernandez,43433853,OF,3500,MIA@STL 06/28/2026 02:15PM ET,MIA,6.04
,,,,,,,,,,,,,,,SS,Dansby Swanson (43433857),Dansby Swanson,43433857,SS,3500,CHC@MIL 06/28/2026 02:10PM ET,CHC,7.24
,,,,,,,,,,,,,,,2B/3B,Jorge Polanco (43434069),Jorge Polanco,43434069,2B/3B,3500,PHI@NYM 06/28/2026 01:40PM ET,NYM,4.5
,,,,,,,,,,,,,,,3B,Kazuma Okamoto (43433860),Kazuma Okamoto,43433860,3B,3400,TEX@TOR 06/28/2026 01:37PM ET,TOR,7.80
,,,,,,,,,,,,,,,C,Alejandro Kirk (43433867),Alejandro Kirk,43433867,C,3400,TEX@TOR 06/28/2026 01:37PM ET,TOR,5.19
,,,,,,,,,,,,,,,2B/SS,Nasim Nunez (43433864),Nasim Nunez,43433864,2B/SS,3400,WSH@BAL 06/28/2026 01:35PM ET,WSH,6.73
,,,,,,,,,,,,,,,3B/SS,J.P. Crawford (43433861),J.P. Crawford,43433861,3B/SS,3400,SEA@CLE 06/28/2026 01:40PM ET,SEA,6.67
,,,,,,,,,,,,,,,OF,Randal Grichuk (43433863),Randal Grichuk,43433863,OF,3400,KC@CWS 06/28/2026 02:10PM ET,CWS,5.04
,,,,,,,,,,,,,,,OF,Lane Thomas (43433868),Lane Thomas,43433868,OF,3400,KC@CWS 06/28/2026 02:10PM ET,KC,4.70
,,,,,,,,,,,,,,,2B,Jonathan India (43434072),Jonathan India,43434072,2B,3400,KC@CWS 06/28/2026 02:10PM ET,KC,5.41
,,,,,,,,,,,,,,,1B,Nathaniel Lowe (43433866),Nathaniel Lowe,43433866,1B,3400,CIN@PIT 06/28/2026 01:35PM ET,CIN,5.66
,,,,,,,,,,,,,,,OF,Michael Conforto (43433869),Michael Conforto,43433869,OF,3400,CHC@MIL 06/28/2026 02:10PM ET,CHC,4.46
,,,,,,,,,,,,,,,C,Willie MacIver (43434077),Willie MacIver,43434077,C,3300,TEX@TOR 06/28/2026 01:37PM ET,TOR,0
,,,,,,,,,,,,,,,3B,Coby Mayo (43433871),Coby Mayo,43433871,3B,3300,WSH@BAL 06/28/2026 01:35PM ET,BAL,5.59
,,,,,,,,,,,,,,,OF,Leody Taveras (43433873),Leody Taveras,43433873,OF,3300,WSH@BAL 06/28/2026 01:35PM ET,BAL,6.17
,,,,,,,,,,,,,,,2B,Jackson Holliday (43433879),Jackson Holliday,43433879,2B,3300,WSH@BAL 06/28/2026 01:35PM ET,BAL,5.69
,,,,,,,,,,,,,,,OF,Ryan Vilade (43433875),Ryan Vilade,43433875,OF,3300,ARI@TB 06/28/2026 01:40PM ET,TB,5.77
,,,,,,,,,,,,,,,1B,Rhys Hoskins (43433874),Rhys Hoskins,43433874,1B,3300,SEA@CLE 06/28/2026 01:40PM ET,CLE,5.44
,,,,,,,,,,,,,,,3B,Brendan Donovan (43434073),Brendan Donovan,43434073,3B,3300,SEA@CLE 06/28/2026 01:40PM ET,SEA,6.96
,,,,,,,,,,,,,,,C,Kyle Teel (43433872),Kyle Teel,43433872,C,3300,KC@CWS 06/28/2026 02:10PM ET,CWS,8.5
,,,,,,,,,,,,,,,C,Victor Caratini (43433876),Victor Caratini,43433876,C,3300,COL@MIN 06/28/2026 02:10PM ET,MIN,5.77
,,,,,,,,,,,,,,,1B,Blaine Crim (43434076),Blaine Crim,43434076,1B,3300,COL@MIN 06/28/2026 02:10PM ET,COL,0
,,,,,,,,,,,,,,,SS,Konnor Griffin (43433870),Konnor Griffin,43433870,SS,3300,CIN@PIT 06/28/2026 01:35PM ET,PIT,8.38
,,,,,,,,,,,,,,,OF,Marcell Ozuna (43433877),Marcell Ozuna,43433877,OF,3300,CIN@PIT 06/28/2026 01:35PM ET,PIT,5.66
,,,,,,,,,,,,,,,1B/3B,Connor Norby (43434074),Connor Norby,43434074,1B/3B,3300,MIA@STL 06/28/2026 02:15PM ET,MIA,5.15
,,,,,,,,,,,,,,,OF,A.J. Ewing (43433878),A.J. Ewing,43433878,OF,3300,PHI@NYM 06/28/2026 01:40PM ET,NYM,7
,,,,,,,,,,,,,,,C,Brandon Valenzuela (43433882),Brandon Valenzuela,43433882,C,3200,TEX@TOR 06/28/2026 01:37PM ET,TOR,5.46
,,,,,,,,,,,,,,,C,Yainer Diaz (43433886),Yainer Diaz,43433886,C,3200,HOU@DET 06/28/2026 01:40PM ET,HOU,5.91
,,,,,,,,,,,,,,,1B,Spencer Torkelson (43433889),Spencer Torkelson,43433889,1B,3200,HOU@DET 06/28/2026 01:40PM ET,DET,6.08
,,,,,,,,,,,,,,,OF,Cedric Mullins (43433881),Cedric Mullins,43433881,OF,3200,ARI@TB 06/28/2026 01:40PM ET,TB,6.17
,,,,,,,,,,,,,,,3B,Nolan Arenado (43433890),Nolan Arenado,43433890,3B,3200,ARI@TB 06/28/2026 01:40PM ET,ARI,6.29
,,,,,,,,,,,,,,,OF,Jake Fraley (43434081),Jake Fraley,43434081,OF,3200,ARI@TB 06/28/2026 01:40PM ET,TB,4.93
,,,,,,,,,,,,,,,SS,Brayan Rocchio (43433880),Brayan Rocchio,43433880,SS,3200,SEA@CLE 06/28/2026 01:40PM ET,CLE,6.74
,,,,,,,,,,,,,,,OF,Andrew Benintendi (43433883),Andrew Benintendi,43433883,OF,3200,KC@CWS 06/28/2026 02:10PM ET,CWS,6.15
,,,,,,,,,,,,,,,OF,Cole Carrigg (43433884),Cole Carrigg,43433884,OF,3200,COL@MIN 06/28/2026 02:10PM ET,COL,8.75
,,,,,,,,,,,,,,,OF,Austin Martin (43433885),Austin Martin,43433885,OF,3200,COL@MIN 06/28/2026 02:10PM ET,MIN,5.31
,,,,,,,,,,,,,,,2B,Edouard Julien (43433887),Edouard Julien,43433887,2B,3200,COL@MIN 06/28/2026 02:10PM ET,COL,4.62
,,,,,,,,,,,,,,,2B,Luke Keaschall (43433891),Luke Keaschall,43433891,2B,3200,COL@MIN 06/28/2026 02:10PM ET,MIN,6.38
,,,,,,,,,,,,,,,3B,Ramon Urias (43434078),Ramon Urias,43434078,3B,3200,MIA@STL 06/28/2026 02:15PM ET,STL,3.8
,,,,,,,,,,,,,,,C,Agustin Ramirez (43434079),Agustin Ramirez,43434079,C,3200,MIA@STL 06/28/2026 02:15PM ET,MIA,6.71
,,,,,,,,,,,,,,,OF,Justin Crawford (43433888),Justin Crawford,43433888,OF,3200,PHI@NYM 06/28/2026 01:40PM ET,PHI,4.82
,,,,,,,,,,,,,,,2B,Marcus Semien (43434080),Marcus Semien,43434080,2B,3200,PHI@NYM 06/28/2026 01:40PM ET,NYM,5.82
,,,,,,,,,,,,,,,2B,Justin Foscue (43433901),Justin Foscue,43433901,2B,3100,TEX@TOR 06/28/2026 01:37PM ET,TEX,4.81
,,,,,,,,,,,,,,,1B,Joc Pederson (43433902),Joc Pederson,43433902,1B,3100,TEX@TOR 06/28/2026 01:37PM ET,TEX,5.94
,,,,,,,,,,,,,,,2B/OF,Jeremiah Jackson (43433898),Jeremiah Jackson,43433898,2B/OF,3100,WSH@BAL 06/28/2026 01:35PM ET,BAL,5.23
,,,,,,,,,,,,,,,OF,Jacob Young (43433900),Jacob Young,43433900,OF,3100,WSH@BAL 06/28/2026 01:35PM ET,WSH,5.67
,,,,,,,,,,,,,,,OF,David Fry (43433893),David Fry,43433893,OF,3100,SEA@CLE 06/28/2026 01:40PM ET,CLE,3.64
,,,,,,,,,,,,,,,C,Jhonny Pereda (43434084),Jhonny Pereda,43434084,C,3100,SEA@CLE 06/28/2026 01:40PM ET,SEA,5.21
,,,,,,,,,,,,,,,OF,Braden Montgomery (43433895),Braden Montgomery,43433895,OF,3100,KC@CWS 06/28/2026 02:10PM ET,CWS,7
,,,,,,,,,,,,,,,OF,Starling Marte (43433896),Starling Marte,43433896,OF,3100,KC@CWS 06/28/2026 02:10PM ET,KC,3.73
,,,,,,,,,,,,,,,OF,Everson Pereira (43434082),Everson Pereira,43434082,OF,3100,KC@CWS 06/28/2026 02:10PM ET,CWS,5.90
,,,,,,,,,,,,,,,OF,Brenton Doyle (43434083),Brenton Doyle,43434083,OF,3100,COL@MIN 06/28/2026 02:10PM ET,COL,4.67
,,,,,,,,,,,,,,,C,Henry Davis (43433897),Henry Davis,43433897,C,3100,CIN@PIT 06/28/2026 01:35PM ET,PIT,4.42
,,,,,,,,,,,,,,,OF,Griffin Conine (43433894),Griffin Conine,43433894,OF,3100,MIA@STL 06/28/2026 02:15PM ET,MIA,5.44
,,,,,,,,,,,,,,,3B,Blaze Jordan (43433903),Blaze Jordan,43433903,3B,3100,MIA@STL 06/28/2026 02:15PM ET,STL,7.08
,,,,,,,,,,,,,,,OF,Garrett Mitchell (43433892),Garrett Mitchell,43433892,OF,3100,CHC@MIL 06/28/2026 02:10PM ET,MIL,6.76
,,,,,,,,,,,,,,,SS,Cooper Pratt (43433904),Cooper Pratt,43433904,SS,3100,CHC@MIL 06/28/2026 02:10PM ET,MIL,6.64
,,,,,,,,,,,,,,,OF,Daulton Varsho (43433905),Daulton Varsho,43433905,OF,3000,TEX@TOR 06/28/2026 01:37PM ET,TOR,6.67
,,,,,,,,,,,,,,,1B/2B,Charles McAdoo (43434090),Charles McAdoo,43434090,1B/2B,3000,TEX@TOR 06/28/2026 01:37PM ET,TOR,3.62
,,,,,,,,,,,,,,,C,Drew Millas (43433917),Drew Millas,43433917,C,3000,WSH@BAL 06/28/2026 01:35PM ET,WSH,3.69
,,,,,,,,,,,,,,,OF,Joey Wiemer (43434092),Joey Wiemer,43434092,OF,3000,WSH@BAL 06/28/2026 01:35PM ET,WSH,5.72
,,,,,,,,,,,,,,,3B/SS,Shay Whitcomb (43434087),Shay Whitcomb,43434087,3B/SS,3000,HOU@DET 06/28/2026 01:40PM ET,HOU,2.29
,,,,,,,,,,,,,,,2B/SS,Ben Williamson (43433910),Ben Williamson,43433910,2B/SS,3000,ARI@TB 06/28/2026 01:40PM ET,TB,4.97
,,,,,,,,,,,,,,,OF,Jordan Lawlar (43434086),Jordan Lawlar,43434086,OF,3000,ARI@TB 06/28/2026 01:40PM ET,ARI,8.25
,,,,,,,,,,,,,,,OF,Steven Kwan (43433907),Steven Kwan,43433907,OF,3000,SEA@CLE 06/28/2026 01:40PM ET,CLE,5.01
,,,,,,,,,,,,,,,2B,Cole Young (43433913),Cole Young,43433913,2B,3000,SEA@CLE 06/28/2026 01:40PM ET,SEA,6.14
,,,,,,,,,,,,,,,C,Mitch Garver (43433916),Mitch Garver,43433916,C,3000,SEA@CLE 06/28/2026 01:40PM ET,SEA,4.45
,,,,,,,,,,,,,,,1B,Josh Bell (43433920),Josh Bell,43433920,1B,3000,COL@MIN 06/28/2026 02:10PM ET,MIN,6.91
,,,,,,,,,,,,,,,2B/SS,Matt McLain (43433914),Matt McLain,43433914,2B/SS,3000,CIN@PIT 06/28/2026 01:35PM ET,CIN,6.21
,,,,,,,,,,,,,,,OF,Esteury Ruiz (43433912),Esteury Ruiz,43433912,OF,3000,MIA@STL 06/28/2026 02:15PM ET,MIA,5.75
,,,,,,,,,,,,,,,3B,Nolan Gorman (43434085),Nolan Gorman,43434085,3B,3000,MIA@STL 06/28/2026 02:15PM ET,STL,5.06
,,,,,,,,,,,,,,,OF,Sal Frelick (43433906),Sal Frelick,43433906,OF,3000,CHC@MIL 06/28/2026 02:10PM ET,MIL,5.36
,,,,,,,,,,,,,,,2B/3B,Pedro Ramirez (43433918),Pedro Ramirez,43433918,2B/3B,3000,CHC@MIL 06/28/2026 02:10PM ET,CHC,4.7
,,,,,,,,,,,,,,,OF,Brandon Lockridge (43434089),Brandon Lockridge,43434089,OF,3000,CHC@MIL 06/28/2026 02:10PM ET,MIL,6.07
,,,,,,,,,,,,,,,3B/OF,Edmundo Sosa (43433908),Edmundo Sosa,43433908,3B/OF,3000,PHI@NYM 06/28/2026 01:40PM ET,PHI,5.12
,,,,,,,,,,,,,,,C,Kyle Higashioka (43433926),Kyle Higashioka,43433926,C,2900,TEX@TOR 06/28/2026 01:37PM ET,TEX,4.91
,,,,,,,,,,,,,,,3B,Blaze Alexander (43433930),Blaze Alexander,43433930,3B,2900,WSH@BAL 06/28/2026 01:35PM ET,BAL,5.44
,,,,,,,,,,,,,,,3B,Brady House (43434095),Brady House,43434095,3B,2900,WSH@BAL 06/28/2026 01:35PM ET,WSH,6.84
,,,,,,,,,,,,,,,OF,Matt Vierling (43433924),Matt Vierling,43433924,OF,2900,HOU@DET 06/28/2026 01:40PM ET,DET,4.62
,,,,,,,,,,,,,,,OF,Jake Meyers (43433933),Jake Meyers,43433933,OF,2900,HOU@DET 06/28/2026 01:40PM ET,HOU,3.83
,,,,,,,,,,,,,,,OF,Victor Mesa Jr. (43433921),Victor Mesa Jr.,43433921,OF,2900,ARI@TB 06/28/2026 01:40PM ET,TB,4.91
,,,,,,,,,,,,,,,1B/2B,Ildemaro Vargas (43433928),Ildemaro Vargas,43433928,1B/2B,2900,ARI@TB 06/28/2026 01:40PM ET,ARI,6.63
,,,,,,,,,,,,,,,SS,Taylor Walls (43433935),Taylor Walls,43433935,SS,2900,ARI@TB 06/28/2026 01:40PM ET,TB,5.73
,,,,,,,,,,,,,,,OF,Gavin Lux (43434096),Gavin Lux,43434096,OF,2900,ARI@TB 06/28/2026 01:40PM ET,TB,0
,,,,,,,,,,,,,,,OF,John Rave (43433925),John Rave,43433925,OF,2900,KC@CWS 06/28/2026 02:10PM ET,KC,5.25
,,,,,,,,,,,,,,,OF,Austin Hays (43434093),Austin Hays,43434093,OF,2900,KC@CWS 06/28/2026 02:10PM ET,CWS,5.08
,,,,,,,,,,,,,,,OF,Matt Wallner (43434094),Matt Wallner,43434094,OF,2900,COL@MIN 06/28/2026 02:10PM ET,MIN,5.06
,,,,,,,,,,,,,,,C,Tyler Stephenson (43433927),Tyler Stephenson,43433927,C,2900,CIN@PIT 06/28/2026 01:35PM ET,CIN,4.95
,,,,,,,,,,,,,,,OF,Esmerlyn Valdez (43433931),Esmerlyn Valdez,43433931,OF,2900,CIN@PIT 06/28/2026 01:35PM ET,PIT,6.29
,,,,,,,,,,,,,,,2B/OF,Bryan Torres (43433922),Bryan Torres,43433922,2B/OF,2900,MIA@STL 06/28/2026 02:15PM ET,STL,4.37
,,,,,,,,,,,,,,,3B,Javier Sanoja (43433932),Javier Sanoja,43433932,3B,2900,MIA@STL 06/28/2026 02:15PM ET,MIA,4.77
,,,,,,,,,,,,,,,C,Miguel Amaya (43433934),Miguel Amaya,43433934,C,2900,CHC@MIL 06/28/2026 02:10PM ET,CHC,4.56
,,,,,,,,,,,,,,,2B/SS,Ernie Clement (43433936),Ernie Clement,43433936,2B/SS,2800,TEX@TOR 06/28/2026 01:37PM ET,TOR,6.69
,,,,,,,,,,,,,,,OF,Colton Cowser (43433944),Colton Cowser,43433944,OF,2800,WSH@BAL 06/28/2026 01:35PM ET,BAL,4.71
,,,,,,,,,,,,,,,OF,Wenceel Perez (43434097),Wenceel Perez,43434097,OF,2800,HOU@DET 06/28/2026 01:40PM ET,DET,5.09
,,,,,,,,,,,,,,,OF,Lourdes Gurriel Jr. (43433946),Lourdes Gurriel Jr.,43433946,OF,2800,ARI@TB 06/28/2026 01:40PM ET,ARI,5.18
,,,,,,,,,,,,,,,1B/3B,Jose Fernandez (43434098),Jose Fernandez,43434098,1B/3B,2800,ARI@TB 06/28/2026 01:40PM ET,ARI,5.24
,,,,,,,,,,,,,,,3B,Nick Loftin (43433939),Nick Loftin,43433939,3B,2800,KC@CWS 06/28/2026 02:10PM ET,KC,5.90
,,,,,,,,,,,,,,,OF,Kyle Isbel (43434100),Kyle Isbel,43434100,OF,2800,KC@CWS 06/28/2026 02:10PM ET,KC,4.73
,,,,,,,,,,,,,,,C,Joe Mack (43433940),Joe Mack,43433940,C,2800,MIA@STL 06/28/2026 02:15PM ET,MIA,5.72
,,,,,,,,,,,,,,,OF,Owen Caissie (43433945),Owen Caissie,43433945,OF,2800,MIA@STL 06/28/2026 02:15PM ET,MIA,5.78
,,,,,,,,,,,,,,,C,Carson Kelly (43433943),Carson Kelly,43433943,C,2800,CHC@MIL 06/28/2026 02:10PM ET,CHC,6.18
,,,,,,,,,,,,,,,1B,Mark Vientos (43433938),Mark Vientos,43433938,1B,2800,PHI@NYM 06/28/2026 01:40PM ET,NYM,5.47
,,,,,,,,,,,,,,,C,Francisco Alvarez (43433941),Francisco Alvarez,43433941,C,2800,PHI@NYM 06/28/2026 01:40PM ET,NYM,5.58
,,,,,,,,,,,,,,,OF,Gabriel Rincones Jr. (43433942),Gabriel Rincones Jr.,43433942,OF,2800,PHI@NYM 06/28/2026 01:40PM ET,PHI,3.2
,,,,,,,,,,,,,,,C,Elias Diaz (43433953),Elias Diaz,43433953,C,2700,TEX@TOR 06/28/2026 01:37PM ET,TEX,4.36
,,,,,,,,,,,,,,,OF,Evan Carter (43434101),Evan Carter,43434101,OF,2700,TEX@TOR 06/28/2026 01:37PM ET,TEX,5.67
,,,,,,,,,,,,,,,2B,Jose Tena (43433958),Jose Tena,43433958,2B,2700,WSH@BAL 06/28/2026 01:35PM ET,WSH,4.10
,,,,,,,,,,,,,,,OF,Tyler O'Neill (43433959),Tyler O'Neill,43433959,OF,2700,WSH@BAL 06/28/2026 01:35PM ET,BAL,3.84
,,,,,,,,,,,,,,,3B,Colt Keith (43433955),Colt Keith,43433955,3B,2700,HOU@DET 06/28/2026 01:40PM ET,DET,4.96
,,,,,,,,,,,,,,,OF,Taylor Trammell (43433956),Taylor Trammell,43433956,OF,2700,HOU@DET 06/28/2026 01:40PM ET,HOU,4.68
,,,,,,,,,,,,,,,C,Adrian Del Castillo (43433950),Adrian Del Castillo,43433950,C,2700,ARI@TB 06/28/2026 01:40PM ET,ARI,4.42
,,,,,,,,,,,,,,,OF,Ryan Waldschmidt (43434102),Ryan Waldschmidt,43434102,OF,2700,ARI@TB 06/28/2026 01:40PM ET,ARI,5.79
,,,,,,,,,,,,,,,1B,Kyle Manzardo (43433947),Kyle Manzardo,43433947,1B,2700,SEA@CLE 06/28/2026 01:40PM ET,CLE,5.68
